Unit   , x1              , y1              , x2              , y2              , x3              , y3              , EPSILON_X       , EPSILON_Y       , GAMMA_XY        , SIGMA_X         , SIGMA_Y         , TAU_XY          ,
   201 ,             2.5 ,               0 ,               3 ,             0.5 ,             2.5 ,             0.5 ,        -0.12101 ,       0.0409235 ,     -0.00130111 ,        -0.12079 ,     0.000660264 ,    -0.000487918 ,
   202 ,             2.5 ,               0 ,               3 ,               0 ,               3 ,             0.5 ,       -0.125927 ,       0.0410387 ,      0.00350114 ,       -0.126279 ,     -0.00105422 ,      0.00131293 ,
   203 ,             2.5 ,             0.5 ,               3 ,               1 ,             2.5 ,               1 ,       -0.115141 ,       0.0390222 ,     -0.00351113 ,         -0.1149 ,     0.000722112 ,     -0.00131667 ,
   204 ,             2.5 ,             0.5 ,               3 ,             0.5 ,               3 ,               1 ,        -0.12101 ,       0.0392586 ,      0.00212138 ,       -0.121414 ,     -0.00121278 ,     0.000795518 ,
   205 ,             2.5 ,               1 ,               3 ,             1.5 ,             2.5 ,             1.5 ,       -0.108287 ,       0.0361355 ,     -0.00604457 ,       -0.108272 ,     4.50147e-05 ,     -0.00226671 ,
   206 ,             2.5 ,               1 ,               3 ,               1 ,               3 ,             1.5 ,       -0.115141 ,       0.0370225 ,    -7.70327e-05 ,        -0.11565 ,     -0.00152752 ,    -2.88873e-05 ,
   207 ,             2.5 ,             1.5 ,               3 ,               2 ,             2.5 ,               2 ,       -0.100616 ,       0.0326364 ,      -0.0076153 ,       -0.100955 ,     -0.00101516 ,     -0.00285574 ,
   208 ,             2.5 ,             1.5 ,               3 ,             1.5 ,               3 ,               2 ,       -0.108287 ,       0.0343054 ,     -0.00161418 ,       -0.108958 ,     -0.00201386 ,    -0.000605317 ,
   209 ,             2.5 ,               2 ,               3 ,             2.5 ,             2.5 ,             2.5 ,      -0.0923507 ,       0.0289181 ,     -0.00784796 ,      -0.0930502 ,      -0.0020986 ,     -0.00294298 ,
   210 ,             2.5 ,               2 ,               3 ,               2 ,               3 ,             2.5 ,       -0.100616 ,       0.0311871 ,     -0.00185118 ,       -0.101498 ,     -0.00264563 ,    -0.000694193 ,
   211 ,             2.5 ,             2.5 ,               3 ,               3 ,             2.5 ,               3 ,      -0.0836722 ,       0.0252189 ,     -0.00698954 ,      -0.0846741 ,     -0.00300579 ,     -0.00262108 ,
   212 ,             2.5 ,             2.5 ,               3 ,             2.5 ,               3 ,               3 ,      -0.0923507 ,       0.0277749 ,    -0.000867077 ,      -0.0934789 ,      -0.0033847 ,    -0.000325154 ,
   213 ,             2.5 ,               3 ,               3 ,             3.5 ,             2.5 ,             3.5 ,      -0.0747271 ,       0.0216289 ,     -0.00553984 ,      -0.0759572 ,     -0.00369011 ,     -0.00207744 ,
   214 ,             2.5 ,               3 ,               3 ,               3 ,               3 ,             3.5 ,      -0.0836722 ,       0.0241772 ,     0.000856958 ,      -0.0850648 ,      -0.0041777 ,     0.000321359 ,
   215 ,             2.5 ,             3.5 ,               3 ,               4 ,             2.5 ,               4 ,      -0.0656534 ,       0.0181788 ,     -0.00397988 ,       -0.067043 ,      -0.0041688 ,     -0.00149245 ,
   216 ,             2.5 ,             3.5 ,               3 ,             3.5 ,               3 ,               4 ,      -0.0747271 ,       0.0205078 ,      0.00276488 ,      -0.0763776 ,     -0.00495134 ,      0.00103683 ,
   217 ,             2.5 ,               4 ,               3 ,             4.5 ,             2.5 ,             4.5 ,      -0.0565899 ,       0.0148977 ,     -0.00264883 ,       -0.058077 ,     -0.00446128 ,    -0.000993312 ,
   218 ,             2.5 ,               4 ,               3 ,               4 ,               3 ,             4.5 ,      -0.0656534 ,       0.0168868 ,      0.00442554 ,      -0.0675275 ,     -0.00562231 ,      0.00165958 ,
   219 ,             2.5 ,             4.5 ,               3 ,               5 ,             2.5 ,               5 ,      -0.0476639 ,       0.0118225 ,     -0.00172163 ,      -0.0491885 ,     -0.00457368 ,    -0.000645611 ,
   220 ,             2.5 ,             4.5 ,               3 ,             4.5 ,               3 ,               5 ,      -0.0565899 ,       0.0134279 ,      0.00559887 ,      -0.0586281 ,     -0.00611479 ,      0.00209958 ,
   221 ,             2.5 ,               5 ,               3 ,             5.5 ,             2.5 ,             5.5 ,      -0.0389746 ,       0.0089881 ,     -0.00123414 ,      -0.0404758 ,     -0.00450384 ,    -0.000462804 ,
   222 ,             2.5 ,               5 ,               3 ,               5 ,               3 ,             5.5 ,      -0.0476639 ,       0.0102214 ,      0.00622188 ,      -0.0497889 ,     -0.00637484 ,       0.0023332 ,
   223 ,             2.5 ,             5.5 ,               3 ,               6 ,             2.5 ,               6 ,      -0.0305816 ,      0.00641552 ,     -0.00112566 ,      -0.0319985 ,     -0.00425064 ,    -0.000422122 ,
   224 ,             2.5 ,             5.5 ,               3 ,             5.5 ,               3 ,               6 ,      -0.0389746 ,      0.00732294 ,      0.00635986 ,      -0.0411003 ,     -0.00637714 ,      0.00238495 ,
   225 ,             2.5 ,               6 ,               3 ,             6.5 ,             2.5 ,             6.5 ,      -0.0225028 ,      0.00410463 ,      -0.0012826 ,      -0.0237764 ,     -0.00382083 ,    -0.000480975 ,
   226 ,             2.5 ,               6 ,               3 ,               6 ,               3 ,             6.5 ,      -0.0305816 ,      0.00474937 ,      0.00615149 ,      -0.0326233 ,     -0.00612506 ,      0.00230681 ,
   227 ,             2.5 ,             6.5 ,               3 ,               7 ,             2.5 ,               7 ,      -0.0147161 ,      0.00203247 ,     -0.00157645 ,      -0.0157935 ,     -0.00323202 ,     -0.00059117 ,
   228 ,             2.5 ,             6.5 ,               3 ,             6.5 ,               3 ,               7 ,      -0.0225028 ,      0.00248169 ,      0.00576099 ,       -0.024385 ,     -0.00564664 ,      0.00216037 ,
   229 ,             2.5 ,               7 ,               3 ,             7.5 ,             2.5 ,             7.5 ,     -0.00716467 ,      0.00015503 ,     -0.00189472 ,     -0.00800211 ,     -0.00251234 ,    -0.000710521 ,
   230 ,             2.5 ,               7 ,               3 ,               7 ,               3 ,             7.5 ,      -0.0147161 ,     0.000470337 ,      0.00534144 ,      -0.0163793 ,     -0.00498942 ,      0.00200304 ,
   231 ,             2.5 ,             7.5 ,               3 ,               8 ,             2.5 ,               8 ,     0.000240451 ,     -0.00158962 ,     -0.00216711 ,      -0.0003256 ,     -0.00169815 ,    -0.000812665 ,
   232 ,             2.5 ,             7.5 ,               3 ,             7.5 ,               3 ,               8 ,     -0.00716467 ,     -0.00135942 ,      0.00500781 ,     -0.00857003 ,     -0.00421609 ,      0.00187793 ,
   233 ,             2.5 ,               8 ,               3 ,             8.5 ,             2.5 ,             8.5 ,      0.00762246 ,     -0.00327986 ,     -0.00238977 ,      0.00734532 ,     -0.00083142 ,    -0.000896165 ,
   234 ,             2.5 ,               8 ,               3 ,               8 ,               3 ,             8.5 ,     0.000240451 ,     -0.00310486 ,      0.00481724 ,    -0.000893815 ,      -0.0034028 ,      0.00180647 ,
   235 ,             2.5 ,             8.5 ,               3 ,               9 ,             2.5 ,               9 ,       0.0151529 ,     -0.00501492 ,     -0.00264765 ,       0.0151664 ,      4.0542e-05 ,     -0.00099287 ,
   236 ,             2.5 ,             8.5 ,               3 ,             8.5 ,               3 ,               9 ,      0.00762246 ,     -0.00488857 ,      0.00475643 ,      0.00674206 ,     -0.00264122 ,      0.00178366 ,
   237 ,             2.5 ,               9 ,               3 ,             9.5 ,             2.5 ,             9.5 ,       0.0230834 ,     -0.00693185 ,     -0.00312337 ,       0.0233693 ,     0.000857927 ,     -0.00117126 ,
   238 ,             2.5 ,               9 ,               3 ,               9 ,               3 ,             9.5 ,       0.0151529 ,      -0.0068686 ,      0.00474386 ,       0.0144713 ,     -0.00204485 ,      0.00177895 ,
   239 ,             2.5 ,             9.5 ,               3 ,              10 ,             2.5 ,              10 ,       0.0317942 ,     -0.00924251 ,     -0.00404968 ,       0.0323025 ,      0.00152497 ,     -0.00151863 ,
   240 ,             2.5 ,             9.5 ,               3 ,             9.5 ,               3 ,              10 ,       0.0230834 ,     -0.00925468 ,      0.00467329 ,       0.0224983 ,     -0.00175526 ,      0.00175249 ,
   241 ,               3 ,               0 ,             3.5 ,             0.5 ,               3 ,             0.5 ,        -0.12062 ,       0.0410387 ,     -0.00193631 ,       -0.120307 ,     0.000936219 ,    -0.000726116 ,
   242 ,               3 ,               0 ,             3.5 ,               0 ,             3.5 ,             0.5 ,       -0.126488 ,       0.0411542 ,       0.0038162 ,       -0.126866 ,     -0.00113433 ,      0.00143107 ,
   243 ,               3 ,             0.5 ,             3.5 ,               1 ,               3 ,               1 ,       -0.114644 ,       0.0392586 ,     -0.00322281 ,       -0.114253 ,      0.00117442 ,     -0.00120855 ,
   244 ,               3 ,             0.5 ,             3.5 ,             0.5 ,             3.5 ,               1 ,        -0.12062 ,        0.039467 ,      0.00254421 ,       -0.120897 ,    -0.000831905 ,      0.00095408 ,
   245 ,               3 ,               1 ,             3.5 ,             1.5 ,               3 ,             1.5 ,       -0.108224 ,       0.0370225 ,     -0.00495013 ,       -0.107869 ,       0.0010663 ,      -0.0018563 ,
   246 ,               3 ,               1 ,             3.5 ,               1 ,             3.5 ,             1.5 ,       -0.114644 ,         0.03773 ,     0.000762255 ,       -0.114826 ,    -0.000545229 ,     0.000285846 ,
   247 ,               3 ,             1.5 ,             3.5 ,               2 ,               3 ,               2 ,       -0.101167 ,       0.0343054 ,     -0.00602393 ,       -0.100949 ,      0.00065588 ,     -0.00225897 ,
   248 ,               3 ,             1.5 ,             3.5 ,             1.5 ,             3.5 ,               2 ,       -0.108224 ,       0.0356558 ,     -0.00031725 ,       -0.108381 ,    -0.000471326 ,    -0.000118969 ,
   249 ,               3 ,               2 ,             3.5 ,             2.5 ,               3 ,             2.5 ,      -0.0934038 ,       0.0311871 ,     -0.00604065 ,      -0.0933841 ,     5.91176e-05 ,     -0.00226524 ,
   250 ,               3 ,               2 ,             3.5 ,               2 ,             3.5 ,             2.5 ,       -0.101167 ,       0.0330764 ,    -0.000166478 ,       -0.101409 ,    -0.000726764 ,    -6.24291e-05 ,
   251 ,               3 ,             2.5 ,             3.5 ,               3 ,               3 ,               3 ,      -0.0849744 ,       0.0277749 ,     -0.00515028 ,      -0.0851807 ,    -0.000618623 ,     -0.00193135 ,
   252 ,               3 ,             2.5 ,             3.5 ,             2.5 ,             3.5 ,               3 ,      -0.0934038 ,       0.0299502 ,      0.00110379 ,      -0.0938479 ,     -0.00133243 ,      0.00041392 ,
   253 ,               3 ,               3 ,             3.5 ,             3.5 ,               3 ,             3.5 ,      -0.0760206 ,       0.0241772 ,     -0.00379954 ,      -0.0764567 ,     -0.00130835 ,     -0.00142483 ,
   254 ,               3 ,               3 ,             3.5 ,               3 ,             3.5 ,             3.5 ,      -0.0849744 ,       0.0263599 ,      0.00297161 ,      -0.0857113 ,     -0.00221049 ,      0.00111435 ,
   255 ,               3 ,             3.5 ,             3.5 ,               4 ,               3 ,               4 ,      -0.0667528 ,       0.0205078 ,      -0.0024674 ,      -0.0674064 ,     -0.00196096 ,    -0.000925277 ,
   256 ,               3 ,             3.5 ,             3.5 ,             3.5 ,             3.5 ,               4 ,      -0.0760206 ,       0.0224803 ,      0.00482794 ,       -0.077093 ,     -0.00321734 ,      0.00181048 ,
   257 ,               3 ,               4 ,             3.5 ,             4.5 ,               3 ,             4.5 ,      -0.0574022 ,       0.0168868 ,     -0.00149823 ,      -0.0582449 ,     -0.00252814 ,    -0.000561835 ,
   258 ,               3 ,               4 ,             3.5 ,               4 ,             3.5 ,             4.5 ,      -0.0667528 ,       0.0185243 ,       0.0062148 ,      -0.0681502 ,     -0.00419238 ,      0.00233055 ,
   259 ,               3 ,             4.5 ,             3.5 ,               5 ,               3 ,               5 ,       -0.048176 ,       0.0134279 ,     -0.00105029 ,      -0.0491626 ,     -0.00295961 ,     -0.00039386 ,
   260 ,               3 ,             4.5 ,             3.5 ,             4.5 ,             3.5 ,               5 ,      -0.0574022 ,       0.0146916 ,      0.00691216 ,      -0.0590681 ,     -0.00499773 ,      0.00259206 ,
   261 ,               3 ,               5 ,             3.5 ,             5.5 ,               3 ,             5.5 ,       -0.039228 ,       0.0102214 ,      -0.0011194 ,      -0.0402985 ,     -0.00321137 ,    -0.000419776 ,
   262 ,               3 ,               5 ,             3.5 ,               5 ,             3.5 ,             5.5 ,       -0.048176 ,       0.0111347 ,      0.00691533 ,      -0.0500225 ,      -0.0055394 ,      0.00259325 ,
   263 ,               3 ,             5.5 ,             3.5 ,               6 ,               3 ,               6 ,      -0.0306472 ,      0.00732294 ,     -0.00159246 ,       -0.031732 ,     -0.00325439 ,    -0.000597171 ,
   264 ,               3 ,             5.5 ,             3.5 ,             5.5 ,             3.5 ,               6 ,       -0.039228 ,      0.00794524 ,      0.00636601 ,       -0.041152 ,     -0.00577209 ,      0.00238725 ,
   265 ,               3 ,               6 ,             3.5 ,             6.5 ,               3 ,             6.5 ,      -0.0224597 ,      0.00474937 ,     -0.00230305 ,      -0.0234862 ,     -0.00307934 ,    -0.000863645 ,
   266 ,               3 ,               6 ,             3.5 ,               6 ,             3.5 ,             6.5 ,      -0.0306472 ,      0.00515457 ,      0.00547927 ,      -0.0325452 ,     -0.00569381 ,      0.00205473 ,
   267 ,               3 ,             6.5 ,             3.5 ,               7 ,               3 ,               7 ,      -0.0146362 ,      0.00248169 ,     -0.00307706 ,      -0.0155351 ,     -0.00269667 ,      -0.0011539 ,
   268 ,               3 ,             6.5 ,             3.5 ,             6.5 ,             3.5 ,               7 ,      -0.0224597 ,      0.00274292 ,       0.0044852 ,      -0.0242386 ,      -0.0053366 ,      0.00168195 ,
   269 ,               3 ,               7 ,             3.5 ,             7.5 ,               3 ,             7.5 ,     -0.00710154 ,     0.000470337 ,     -0.00376605 ,     -0.00781286 ,     -0.00213395 ,     -0.00141227 ,
   270 ,               3 ,               7 ,             3.5 ,               7 ,             3.5 ,             7.5 ,      -0.0146362 ,     0.000650112 ,      0.00358884 ,      -0.0162219 ,      -0.0047572 ,      0.00134582 ,
   271 ,               3 ,             7.5 ,             3.5 ,               8 ,               3 ,               8 ,     0.000259067 ,     -0.00135942 ,     -0.00427074 ,    -0.000218331 ,      -0.0014322 ,     -0.00160153 ,
   272 ,               3 ,             7.5 ,             3.5 ,             7.5 ,             3.5 ,               8 ,     -0.00710154 ,     -0.00121517 ,      0.00294562 ,     -0.00844492 ,     -0.00403014 ,      0.00110461 ,
   273 ,               3 ,               8 ,             3.5 ,             8.5 ,               3 ,             8.5 ,      0.00759905 ,     -0.00310486 ,     -0.00455679 ,       0.0073846 ,    -0.000643332 ,      -0.0017088 ,
   274 ,               3 ,               8 ,             3.5 ,               8 ,             3.5 ,             8.5 ,     0.000259067 ,     -0.00297015 ,      0.00264847 ,    -0.000822353 ,     -0.00324426 ,     0.000993177 ,
   275 ,               3 ,             8.5 ,             3.5 ,               9 ,               3 ,               9 ,       0.0151172 ,     -0.00488857 ,     -0.00466154 ,       0.0151736 ,     0.000169301 ,     -0.00174808 ,
   276 ,               3 ,             8.5 ,             3.5 ,             8.5 ,             3.5 ,               9 ,      0.00759905 ,     -0.00475751 ,      0.00272555 ,      0.00676486 ,     -0.00250256 ,      0.00102208 ,
   277 ,               3 ,               9 ,             3.5 ,             9.5 ,               3 ,             9.5 ,       0.0230712 ,      -0.0068686 ,     -0.00468079 ,       0.0233794 ,     0.000924507 ,      -0.0017553 ,
   278 ,               3 ,               9 ,             3.5 ,               9 ,             3.5 ,             9.5 ,       0.0151172 ,     -0.00674894 ,      0.00315353 ,        0.014476 ,     -0.00192361 ,      0.00118257 ,
   279 ,               3 ,             9.5 ,             3.5 ,              10 ,               3 ,              10 ,       0.0317869 ,     -0.00925468 ,     -0.00470751 ,       0.0322897 ,      0.00150854 ,     -0.00176532 ,
   280 ,               3 ,             9.5 ,             3.5 ,             9.5 ,             3.5 ,              10 ,       0.0230712 ,     -0.00914759 ,      0.00390107 ,       0.0225247 ,     -0.00163936 ,       0.0014629 ,
   281 ,             3.5 ,               0 ,               4 ,             0.5 ,             3.5 ,             0.5 ,       -0.120276 ,       0.0411542 ,     -0.00284447 ,       -0.119878 ,      0.00119488 ,     -0.00106668 ,
   282 ,             3.5 ,               0 ,               4 ,               0 ,               4 ,             0.5 ,       -0.126829 ,       0.0412076 ,      0.00365511 ,        -0.12723 ,     -0.00120241 ,      0.00137067 ,
   283 ,             3.5 ,             0.5 ,               4 ,               1 ,             3.5 ,               1 ,       -0.114307 ,        0.039467 ,     -0.00398954 ,       -0.113795 ,      0.00153544 ,     -0.00149608 ,
   284 ,             3.5 ,             0.5 ,               4 ,             0.5 ,               4 ,               1 ,       -0.120276 ,       0.0397095 ,      0.00173776 ,        -0.12042 ,    -0.000430464 ,     0.000651659 ,
   285 ,             3.5 ,               1 ,               4 ,             1.5 ,             3.5 ,             1.5 ,       -0.108329 ,         0.03773 ,     -0.00521042 ,       -0.107721 ,      0.00182296 ,     -0.00195391 ,
   286 ,             3.5 ,               1 ,               4 ,               1 ,               4 ,             1.5 ,       -0.114307 ,       0.0384995 ,    -2.21554e-06 ,       -0.114158 ,     0.000446998 ,    -8.30829e-07 ,
   287 ,             3.5 ,             1.5 ,               4 ,               2 ,             3.5 ,               2 ,       -0.101846 ,       0.0356558 ,     -0.00560383 ,       -0.101206 ,      0.00192057 ,     -0.00210144 ,
   288 ,             3.5 ,             1.5 ,               4 ,             1.5 ,               4 ,               2 ,       -0.108329 ,       0.0370493 ,    -0.000514325 ,       -0.107977 ,      0.00105719 ,    -0.000192872 ,
   289 ,             3.5 ,               2 ,               4 ,             2.5 ,             3.5 ,             2.5 ,      -0.0945277 ,       0.0330764 ,     -0.00491818 ,      -0.0939401 ,      0.00176303 ,     -0.00184432 ,
   290 ,             3.5 ,               2 ,               4 ,               2 ,               4 ,             2.5 ,       -0.101846 ,       0.0349616 ,      0.00051469 ,       -0.101466 ,      0.00113967 ,     0.000193009 ,
   291 ,             3.5 ,             2.5 ,               4 ,               3 ,             3.5 ,               3 ,      -0.0862717 ,       0.0299502 ,     -0.00343557 ,      -0.0858243 ,       0.0013421 ,     -0.00128834 ,
   292 ,             3.5 ,             2.5 ,               4 ,             2.5 ,               4 ,               3 ,      -0.0945277 ,       0.0320518 ,      0.00271891 ,      -0.0943243 ,     0.000610359 ,      0.00101959 ,
   293 ,             3.5 ,               3 ,               4 ,             3.5 ,             3.5 ,             3.5 ,      -0.0772156 ,       0.0263599 ,     -0.00171915 ,      -0.0769825 ,      0.00069909 ,    -0.000644681 ,
   294 ,             3.5 ,               3 ,               4 ,               3 ,               4 ,             3.5 ,      -0.0862717 ,       0.0283838 ,      0.00531308 ,      -0.0864117 ,    -0.000420077 ,      0.00199241 ,
   295 ,             3.5 ,             3.5 ,               4 ,               4 ,             3.5 ,               4 ,      -0.0676572 ,       0.0224803 ,    -0.000316936 ,      -0.0676842 ,    -8.10565e-05 ,    -0.000118851 ,
   296 ,             3.5 ,             3.5 ,               4 ,             3.5 ,               4 ,               4 ,      -0.0772156 ,       0.0242089 ,      0.00751287 ,      -0.0777892 ,     -0.00172079 ,      0.00281733 ,
   297 ,             3.5 ,               4 ,               4 ,             4.5 ,             3.5 ,             4.5 ,      -0.0579397 ,       0.0185243 ,     0.000423794 ,      -0.0582355 ,    -0.000887482 ,     0.000158923 ,
   298 ,             3.5 ,               4 ,               4 ,               4 ,               4 ,             4.5 ,      -0.0676572 ,       0.0198507 ,      0.00881491 ,      -0.0686703 ,     -0.00303937 ,      0.00330559 ,
   299 ,             3.5 ,             4.5 ,               4 ,               5 ,             3.5 ,               5 ,      -0.0483636 ,       0.0146916 ,     0.000398661 ,      -0.0488996 ,     -0.00160824 ,     0.000149498 ,
   300 ,             3.5 ,             4.5 ,               4 ,             4.5 ,               4 ,               5 ,      -0.0579397 ,       0.0156066 ,      0.00905975 ,      -0.0593296 ,     -0.00416988 ,      0.00339741 ,
   301 ,             3.5 ,               5 ,               4 ,             5.5 ,             3.5 ,             5.5 ,      -0.0391419 ,       0.0111347 ,    -0.000302488 ,      -0.0398591 ,      -0.0021516 ,    -0.000113433 ,
   302 ,             3.5 ,               5 ,               4 ,               5 ,               4 ,             5.5 ,      -0.0483636 ,       0.0116942 ,      0.00835979 ,      -0.0500237 ,     -0.00498039 ,      0.00313492 ,
   303 ,             3.5 ,             5.5 ,               4 ,               6 ,             3.5 ,               6 ,      -0.0303903 ,      0.00794524 ,     -0.00147417 ,      -0.0312096 ,     -0.00245794 ,    -0.000552812 ,
   304 ,             3.5 ,             5.5 ,               4 ,             5.5 ,               4 ,               6 ,      -0.0391419 ,       0.0082362 ,      0.00698649 ,       -0.040946 ,     -0.00541247 ,      0.00261993 ,
   305 ,             3.5 ,               6 ,               4 ,             6.5 ,             3.5 ,             6.5 ,      -0.0221365 ,      0.00515457 ,     -0.00286737 ,      -0.0229706 ,      -0.0025023 ,     -0.00107526 ,
   306 ,             3.5 ,               6 ,               4 ,               6 ,               4 ,             6.5 ,      -0.0303903 ,       0.0052704 ,      0.00527053 ,      -0.0322126 ,     -0.00546713 ,      0.00197645 ,
   307 ,             3.5 ,             6.5 ,               4 ,               7 ,             3.5 ,               7 ,      -0.0143372 ,      0.00274292 ,     -0.00424211 ,      -0.0151008 ,     -0.00229068 ,     -0.00159079 ,
   308 ,             3.5 ,             6.5 ,               4 ,             6.5 ,               4 ,               7 ,      -0.0221365 ,      0.00276745 ,      0.00353265 ,      -0.0238658 ,     -0.00518781 ,      0.00132474 ,
   309 ,             3.5 ,               7 ,               4 ,             7.5 ,             3.5 ,             7.5 ,     -0.00689378 ,     0.000650112 ,     -0.00540025 ,     -0.00751171 ,     -0.00185379 ,     -0.00202509 ,
   310 ,             3.5 ,               7 ,               4 ,               7 ,               4 ,             7.5 ,      -0.0143372 ,     0.000649557 ,      0.00204377 ,      -0.0158858 ,     -0.00464571 ,     0.000766412 ,
   311 ,             3.5 ,             7.5 ,               4 ,               8 ,             3.5 ,               8 ,     0.000336263 ,     -0.00121517 ,     -0.00620331 ,    -7.73911e-05 ,     -0.00124096 ,     -0.00232624 ,
   312 ,             3.5 ,             7.5 ,               4 ,             7.5 ,               4 ,               8 ,     -0.00689378 ,     -0.00119522 ,      0.00100679 ,     -0.00820371 ,     -0.00392979 ,     0.000377546 ,
   313 ,             3.5 ,               8 ,               4 ,             8.5 ,             3.5 ,             8.5 ,      0.00753377 ,     -0.00297015 ,     -0.00657915 ,      0.00736169 ,    -0.000516251 ,     -0.00246718 ,
   314 ,             3.5 ,               8 ,               4 ,               8 ,               4 ,             8.5 ,     0.000336263 ,     -0.00290459 ,     0.000552806 ,    -0.000710923 ,     -0.00314156 ,     0.000207302 ,
   315 ,             3.5 ,             8.5 ,               4 ,               9 ,             3.5 ,               9 ,       0.0149182 ,     -0.00475751 ,     -0.00651805 ,       0.0149989 ,     0.000242134 ,     -0.00244427 ,
   316 ,             3.5 ,             8.5 ,               4 ,             8.5 ,               4 ,               9 ,      0.00753377 ,     -0.00463877 ,     0.000747666 ,      0.00673596 ,     -0.00239346 ,     0.000280375 ,
   317 ,             3.5 ,               9 ,               4 ,             9.5 ,             3.5 ,             9.5 ,        0.022749 ,     -0.00674894 ,      -0.0060522 ,       0.0230618 ,     0.000938327 ,     -0.00226957 ,
   318 ,             3.5 ,               9 ,               4 ,               9 ,               4 ,             9.5 ,       0.0149182 ,     -0.00657999 ,      0.00160968 ,       0.0143155 ,     -0.00180816 ,     0.000603629 ,
   319 ,             3.5 ,             9.5 ,               4 ,              10 ,             3.5 ,              10 ,       0.0313164 ,     -0.00914759 ,     -0.00520542 ,       0.0318006 ,       0.0014526 ,     -0.00195203 ,
   320 ,             3.5 ,             9.5 ,               4 ,             9.5 ,               4 ,              10 ,        0.022749 ,      -0.0089287 ,      0.00314306 ,       0.0222444 ,      -0.0015139 ,      0.00117865 ,
   321 ,               4 ,               0 ,             4.5 ,             0.5 ,               4 ,             0.5 ,       -0.119741 ,       0.0412076 ,     -0.00402987 ,       -0.119256 ,      0.00145577 ,      -0.0015112 ,
   322 ,               4 ,               0 ,             4.5 ,               0 ,             4.5 ,             0.5 ,       -0.126681 ,       0.0411384 ,      0.00297989 ,        -0.12709 ,     -0.00122477 ,      0.00111746 ,
   323 ,               4 ,             0.5 ,             4.5 ,               1 ,               4 ,               1 ,       -0.114061 ,       0.0397095 ,     -0.00568976 ,       -0.113428 ,      0.00190029 ,     -0.00213366 ,
   324 ,               4 ,             0.5 ,             4.5 ,             0.5 ,             4.5 ,               1 ,       -0.119741 ,       0.0400203 ,    -0.000320776 ,       -0.119701 ,     0.000120065 ,    -0.000120291 ,
   325 ,               4 ,               1 ,             4.5 ,             1.5 ,               4 ,             1.5 ,       -0.108731 ,       0.0384995 ,     -0.00666904 ,       -0.107885 ,      0.00253787 ,     -0.00250089 ,
   326 ,               4 ,               1 ,             4.5 ,               1 ,             4.5 ,             1.5 ,       -0.114061 ,       0.0395027 ,     -0.00234211 ,       -0.113505 ,      0.00166764 ,    -0.000878292 ,
   327 ,               4 ,             1.5 ,             4.5 ,               2 ,               4 ,               2 ,       -0.102922 ,       0.0370493 ,      -0.0062325 ,       -0.101894 ,      0.00308486 ,     -0.00233719 ,
   328 ,               4 ,             1.5 ,             4.5 ,             1.5 ,             4.5 ,               2 ,       -0.108731 ,       0.0387675 ,     -0.00214151 ,       -0.107785 ,      0.00283934 ,    -0.000803065 ,
   329 ,               4 ,               2 ,             4.5 ,             2.5 ,               4 ,             2.5 ,        -0.09603 ,       0.0349616 ,     -0.00439817 ,      -0.0949232 ,      0.00332061 ,     -0.00164931 ,
   330 ,               4 ,               2 ,             4.5 ,               2 ,             4.5 ,             2.5 ,       -0.102922 ,       0.0371605 ,      0.00029475 ,       -0.101852 ,      0.00320993 ,     0.000110531 ,
   331 ,               4 ,             2.5 ,             4.5 ,               3 ,               4 ,               3 ,      -0.0878204 ,       0.0320518 ,     -0.00177653 ,      -0.0867785 ,       0.0031256 ,    -0.000666201 ,
   332 ,               4 ,             2.5 ,             4.5 ,             2.5 ,             4.5 ,               3 ,        -0.09603 ,       0.0343544 ,       0.0041304 ,      -0.0951509 ,      0.00263753 ,       0.0015489 ,
   333 ,               4 ,               3 ,             4.5 ,             3.5 ,               4 ,             3.5 ,      -0.0784756 ,       0.0283838 ,     0.000768085 ,      -0.0776411 ,      0.00250346 ,     0.000288032 ,
   334 ,               4 ,               3 ,             4.5 ,               3 ,             4.5 ,             3.5 ,      -0.0878204 ,       0.0304358 ,      0.00806091 ,      -0.0873845 ,      0.00130768 ,      0.00302284 ,
   335 ,               4 ,             3.5 ,             4.5 ,               4 ,               4 ,               4 ,      -0.0684381 ,       0.0242089 ,      0.00252421 ,      -0.0679145 ,      0.00157075 ,     0.000946577 ,
   336 ,               4 ,             3.5 ,             4.5 ,             3.5 ,             4.5 ,               4 ,      -0.0784756 ,       0.0257891 ,       0.0109814 ,      -0.0786141 ,    -0.000415545 ,      0.00411804 ,
   337 ,               4 ,               4 ,             4.5 ,             4.5 ,               4 ,             4.5 ,      -0.0582046 ,       0.0198507 ,      0.00313849 ,      -0.0580362 ,     0.000505321 ,      0.00117694 ,
   338 ,               4 ,               4 ,             4.5 ,               4 ,             4.5 ,             4.5 ,      -0.0684381 ,       0.0208915 ,       0.0123311 ,      -0.0691585 ,     -0.00216129 ,      0.00462418 ,
   339 ,               4 ,             4.5 ,             4.5 ,               5 ,               4 ,               5 ,      -0.0481872 ,       0.0156066 ,      0.00260698 ,      -0.0483581 ,    -0.000512692 ,      0.00097762 ,
   340 ,               4 ,             4.5 ,             4.5 ,             4.5 ,             4.5 ,               5 ,      -0.0582046 ,       0.0161567 ,       0.0120744 ,      -0.0594214 ,     -0.00365046 ,      0.00452791 ,
