Unit   , x1              , y1              , x2              , y2              , x3              , y3              , EPSILON_X       , EPSILON_Y       , GAMMA_XY        , SIGMA_X         , SIGMA_Y         , TAU_XY          ,
  1143 ,             1.5 ,         5.16667 ,         1.66667 ,         5.33333 ,             1.5 ,         5.33333 ,      -0.0401243 ,      0.00587287 ,      0.00362899 ,      -0.0429375 ,     -0.00843962 ,      0.00136087 ,
  1144 ,             1.5 ,         5.16667 ,         1.66667 ,         5.16667 ,         1.66667 ,         5.33333 ,      -0.0428122 ,      0.00648451 ,      0.00570548 ,      -0.0457321 ,      -0.0087595 ,      0.00213955 ,
  1145 ,             1.5 ,         5.33333 ,         1.66667 ,             5.5 ,             1.5 ,             5.5 ,      -0.0374554 ,      0.00526505 ,      0.00407134 ,       -0.040163 ,      -0.0081226 ,      0.00152675 ,
  1146 ,             1.5 ,         5.33333 ,         1.66667 ,         5.33333 ,         1.66667 ,             5.5 ,      -0.0401243 ,       0.0058216 ,      0.00618365 ,      -0.0429567 ,      -0.0084973 ,      0.00231887 ,
  1147 ,             1.5 ,             5.5 ,         1.66667 ,         5.66667 ,             1.5 ,         5.66667 ,      -0.0348058 ,      0.00467434 ,      0.00446158 ,      -0.0374036 ,     -0.00779353 ,      0.00167309 ,
  1148 ,             1.5 ,             5.5 ,         1.66667 ,             5.5 ,         1.66667 ,         5.66667 ,      -0.0374554 ,      0.00517769 ,      0.00660787 ,      -0.0401957 ,     -0.00822088 ,      0.00247795 ,
  1149 ,             1.5 ,         5.66667 ,         1.66667 ,         5.83333 ,             1.5 ,         5.83333 ,      -0.0321754 ,      0.00409976 ,      0.00480195 ,      -0.0346599 ,     -0.00745355 ,      0.00180073 ,
  1150 ,             1.5 ,         5.66667 ,         1.66667 ,         5.66667 ,         1.66667 ,         5.83333 ,      -0.0348058 ,      0.00455192 ,      0.00698035 ,      -0.0374496 ,     -0.00793126 ,      0.00261763 ,
  1151 ,             1.5 ,         5.83333 ,         1.66667 ,               6 ,             1.5 ,               6 ,      -0.0295638 ,       0.0035402 ,      0.00509507 ,      -0.0319317 ,     -0.00710369 ,      0.00191065 ,
  1152 ,             1.5 ,         5.83333 ,         1.66667 ,         5.83333 ,         1.66667 ,               6 ,      -0.0321754 ,      0.00394328 ,      0.00730362 ,      -0.0347186 ,     -0.00762958 ,      0.00273886 ,
  1153 ,             1.5 ,               6 ,         1.66667 ,         6.16667 ,             1.5 ,         6.16667 ,      -0.0269707 ,      0.00299448 ,      0.00534362 ,      -0.0292191 ,     -0.00674521 ,      0.00200386 ,
  1154 ,             1.5 ,               6 ,         1.66667 ,               6 ,         1.66667 ,         6.16667 ,      -0.0295638 ,      0.00335069 ,      0.00758051 ,      -0.0320027 ,     -0.00731688 ,      0.00284269 ,
  1155 ,             1.5 ,         6.16667 ,         1.66667 ,         6.33333 ,             1.5 ,         6.33333 ,      -0.0243958 ,      0.00246135 ,       0.0055505 ,      -0.0265223 ,      -0.0063794 ,      0.00208144 ,
  1156 ,             1.5 ,         6.16667 ,         1.66667 ,         6.16667 ,         1.66667 ,         6.33333 ,      -0.0269707 ,      0.00277297 ,      0.00781394 ,      -0.0293022 ,      -0.0069944 ,      0.00293023 ,
  1157 ,             1.5 ,         6.33333 ,         1.66667 ,             6.5 ,             1.5 ,             6.5 ,      -0.0218382 ,      0.00193939 ,      0.00571873 ,      -0.0238407 ,     -0.00600749 ,      0.00214453 ,
  1158 ,             1.5 ,         6.33333 ,         1.66667 ,         6.33333 ,         1.66667 ,             6.5 ,      -0.0243958 ,      0.00220878 ,      0.00800697 ,       -0.026617 ,     -0.00666353 ,      0.00300262 ,
  1159 ,             1.5 ,             6.5 ,         1.66667 ,         6.66667 ,             1.5 ,         6.66667 ,      -0.0192972 ,      0.00142706 ,      0.00585132 ,      -0.0211742 ,       -0.005631 ,      0.00219425 ,
  1160 ,             1.5 ,             6.5 ,         1.66667 ,             6.5 ,         1.66667 ,         6.66667 ,      -0.0218382 ,      0.00165665 ,       0.0081627 ,      -0.0239467 ,     -0.00632557 ,      0.00306101 ,
  1161 ,             1.5 ,         6.66667 ,         1.66667 ,         6.83333 ,             1.5 ,         6.83333 ,      -0.0167721 ,     0.000922725 ,      0.00595125 ,      -0.0185226 ,     -0.00525148 ,      0.00223172 ,
  1162 ,             1.5 ,         6.66667 ,         1.66667 ,         6.66667 ,         1.66667 ,         6.83333 ,      -0.0192972 ,      0.00111502 ,      0.00828416 ,      -0.0212912 ,     -0.00598203 ,      0.00310656 ,
  1163 ,             1.5 ,         6.83333 ,         1.66667 ,               7 ,             1.5 ,               7 ,      -0.0142618 ,     0.000424607 ,      0.00602147 ,      -0.0158853 ,     -0.00487048 ,      0.00225805 ,
  1164 ,             1.5 ,         6.83333 ,         1.66667 ,         6.83333 ,         1.66667 ,               7 ,      -0.0167721 ,       0.0005822 ,      0.00837425 ,      -0.0186503 ,     -0.00563457 ,      0.00314034 ,
  1165 ,             1.5 ,               7 ,         1.66667 ,         7.16667 ,             1.5 ,         7.16667 ,      -0.0117652 ,    -6.91852e-05 ,      0.00606471 ,      -0.0132618 ,     -0.00448978 ,      0.00227427 ,
  1166 ,             1.5 ,               7 ,         1.66667 ,               7 ,         1.66667 ,         7.16667 ,      -0.0142618 ,     5.63796e-05 ,      0.00843572 ,      -0.0160233 ,     -0.00528473 ,       0.0031634 ,
  1167 ,             1.5 ,         7.16667 ,         1.66667 ,         7.33333 ,             1.5 ,         7.33333 ,     -0.00928152 ,    -0.000560561 ,      0.00608348 ,      -0.0106519 ,      -0.0041112 ,      0.00228131 ,
  1168 ,             1.5 ,         7.16667 ,         1.66667 ,         7.16667 ,         1.66667 ,         7.33333 ,      -0.0117652 ,    -0.000464246 ,        0.008471 ,      -0.0134099 ,     -0.00493422 ,      0.00317663 ,
  1169 ,             1.5 ,         7.33333 ,         1.66667 ,             7.5 ,             1.5 ,             7.5 ,     -0.00680942 ,     -0.00105151 ,      0.00607996 ,     -0.00805491 ,     -0.00373648 ,      0.00227999 ,
  1170 ,             1.5 ,         7.33333 ,         1.66667 ,         7.33333 ,         1.66667 ,             7.5 ,     -0.00928152 ,    -0.000981558 ,      0.00848211 ,      -0.0108098 ,     -0.00458482 ,      0.00318079 ,
  1171 ,             1.5 ,             7.5 ,         1.66667 ,         7.66667 ,             1.5 ,         7.66667 ,     -0.00434811 ,     -0.00154399 ,       0.0060558 ,     -0.00547062 ,     -0.00336753 ,      0.00227093 ,
  1172 ,             1.5 ,             7.5 ,         1.66667 ,             7.5 ,         1.66667 ,         7.66667 ,     -0.00680942 ,     -0.00149741 ,      0.00847054 ,     -0.00822213 ,     -0.00423812 ,      0.00317645 ,
  1173 ,             1.5 ,         7.66667 ,         1.66667 ,         7.83333 ,             1.5 ,         7.83333 ,      -0.0018969 ,     -0.00203984 ,      0.00601197 ,     -0.00289895 ,     -0.00300616 ,      0.00225449 ,
  1174 ,             1.5 ,         7.66667 ,         1.66667 ,         7.66667 ,         1.66667 ,         7.83333 ,     -0.00434811 ,     -0.00201355 ,      0.00843704 ,      -0.0056467 ,     -0.00389578 ,      0.00316389 ,
  1175 ,             1.5 ,         7.83333 ,         1.66667 ,               8 ,             1.5 ,               8 ,     0.000545192 ,      -0.0025408 ,      0.00594847 ,    -0.000339458 ,     -0.00265395 ,      0.00223068 ,
  1176 ,             1.5 ,         7.83333 ,         1.66667 ,         7.83333 ,         1.66667 ,               8 ,      -0.0018969 ,     -0.00253163 ,      0.00838139 ,     -0.00308337 ,     -0.00355942 ,      0.00314302 ,
  1177 ,             1.5 ,               8 ,         1.66667 ,         8.16667 ,             1.5 ,         8.16667 ,      0.00297852 ,     -0.00304835 ,      0.00586397 ,       0.0022077 ,     -0.00231245 ,      0.00219899 ,
  1178 ,             1.5 ,               8 ,         1.66667 ,               8 ,         1.66667 ,         8.16667 ,     0.000545192 ,     -0.00305314 ,      0.00830209 ,    -0.000531584 ,     -0.00323033 ,      0.00311328 ,
  1179 ,             1.5 ,         8.16667 ,         1.66667 ,         8.33333 ,             1.5 ,         8.33333 ,      0.00540333 ,     -0.00356362 ,      0.00575526 ,       0.0047424 ,     -0.00198282 ,      0.00215822 ,
  1180 ,             1.5 ,         8.16667 ,         1.66667 ,         8.16667 ,         1.66667 ,         8.33333 ,      0.00297852 ,     -0.00357933 ,      0.00819593 ,      0.00200859 ,      -0.0029098 ,      0.00307347 ,
  1181 ,             1.5 ,         8.33333 ,         1.66667 ,             8.5 ,             1.5 ,             8.5 ,      0.00782033 ,     -0.00408741 ,      0.00561653 ,      0.00726509 ,     -0.00166572 ,       0.0021062 ,
  1182 ,             1.5 ,         8.33333 ,         1.66667 ,         8.33333 ,         1.66667 ,             8.5 ,      0.00540333 ,     -0.00411132 ,      0.00805744 ,        0.004537 ,     -0.00259899 ,      0.00302154 ,
  1183 ,             1.5 ,             8.5 ,         1.66667 ,         8.66667 ,             1.5 ,         8.66667 ,       0.0102301 ,     -0.00462018 ,      0.00543845 ,      0.00977626 ,     -0.00136144 ,      0.00203942 ,
  1184 ,             1.5 ,             8.5 ,         1.66667 ,             8.5 ,         1.66667 ,         8.66667 ,      0.00782033 ,     -0.00465017 ,      0.00787817 ,      0.00705406 ,     -0.00229882 ,      0.00295431 ,
  1185 ,             1.5 ,         8.66667 ,         1.66667 ,         8.83333 ,             1.5 ,         8.83333 ,       0.0126339 ,     -0.00516209 ,      0.00520693 ,       0.0122774 ,     -0.00106963 ,       0.0019526 ,
  1186 ,             1.5 ,         8.66667 ,         1.66667 ,         8.66667 ,         1.66667 ,         8.83333 ,       0.0102301 ,     -0.00519703 ,      0.00764588 ,      0.00955994 ,     -0.00201039 ,      0.00286721 ,
  1187 ,             1.5 ,         8.83333 ,         1.66667 ,               9 ,             1.5 ,               9 ,       0.0150355 ,     -0.00571346 ,      0.00490167 ,       0.0147724 ,    -0.000789327 ,      0.00183813 ,
  1188 ,             1.5 ,         8.83333 ,         1.66667 ,         8.83333 ,         1.66667 ,               9 ,       0.0126339 ,     -0.00575372 ,      0.00734351 ,       0.0120555 ,     -0.00173522 ,      0.00275382 ,
  1189 ,             1.5 ,               9 ,         1.66667 ,         9.16667 ,             1.5 ,         9.16667 ,       0.0174411 ,     -0.00627541 ,      0.00449456 ,        0.017268 ,    -0.000519414 ,      0.00168546 ,
  1190 ,             1.5 ,               9 ,         1.66667 ,               9 ,         1.66667 ,         9.16667 ,       0.0150355 ,     -0.00632347 ,      0.00694825 ,       0.0145436 ,     -0.00147559 ,      0.00260559 ,
  1191 ,             1.5 ,         9.16667 ,         1.66667 ,         9.33333 ,             1.5 ,         9.33333 ,       0.0198626 ,     -0.00685115 ,      0.00394839 ,       0.0197763 ,    -0.000259061 ,      0.00148065 ,
  1192 ,             1.5 ,         9.16667 ,         1.66667 ,         9.16667 ,         1.66667 ,         9.33333 ,       0.0174411 ,       -0.006912 ,      0.00643088 ,       0.0170293 ,     -0.00123558 ,      0.00241158 ,
  1193 ,             1.5 ,         9.33333 ,         1.66667 ,             9.5 ,             1.5 ,             9.5 ,       0.0223208 ,     -0.00744815 ,      0.00321651 ,       0.0223179 ,    -8.86044e-06 ,      0.00120619 ,
  1194 ,             1.5 ,         9.33333 ,         1.66667 ,         9.33333 ,         1.66667 ,             9.5 ,       0.0198626 ,     -0.00752946 ,      0.00575602 ,       0.0195219 ,     -0.00102216 ,      0.00215851 ,
  1195 ,             1.5 ,             9.5 ,         1.66667 ,         9.66667 ,             1.5 ,         9.66667 ,       0.0248487 ,     -0.00808124 ,      0.00224502 ,       0.0249244 ,     0.000226875 ,     0.000841884 ,
  1196 ,             1.5 ,             9.5 ,         1.66667 ,             9.5 ,         1.66667 ,         9.66667 ,       0.0223208 ,     -0.00819255 ,      0.00488423 ,       0.0220387 ,    -0.000846308 ,      0.00183159 ,
  1197 ,             1.5 ,         9.66667 ,         1.66667 ,         9.83333 ,             1.5 ,         9.83333 ,       0.0274961 ,     -0.00877666 ,      0.00098019 ,       0.0276418 ,     0.000437274 ,     0.000367572 ,
  1198 ,             1.5 ,         9.66667 ,         1.66667 ,         9.66667 ,         1.66667 ,         9.83333 ,       0.0248487 ,     -0.00892692 ,      0.00377793 ,       0.0246072 ,    -0.000724518 ,      0.00141672 ,
  1199 ,             1.5 ,         9.83333 ,         1.66667 ,              10 ,             1.5 ,              10 ,       0.0303317 ,     -0.00957624 ,     -0.00061577 ,        0.030532 ,     0.000601098 ,    -0.000230914 ,
  1200 ,             1.5 ,         9.83333 ,         1.66667 ,         9.83333 ,         1.66667 ,              10 ,       0.0274961 ,     -0.00976895 ,      0.00241253 ,       0.0272697 ,    -0.000679047 ,     0.000904699 ,
  1201 ,         1.66667 ,               0 ,         1.83333 ,        0.166667 ,         1.66667 ,        0.166667 ,       -0.125287 ,       0.0417564 ,     -3.7003e-05 ,       -0.125289 ,    -6.72181e-06 ,    -1.38761e-05 ,
  1202 ,         1.66667 ,               0 ,         1.83333 ,               0 ,         1.83333 ,        0.166667 ,       -0.125541 ,       0.0417159 ,     0.000257305 ,        -0.12559 ,    -0.000147466 ,     9.64895e-05 ,
  1203 ,         1.66667 ,        0.166667 ,         1.83333 ,        0.333333 ,         1.66667 ,        0.333333 ,       -0.124592 ,       0.0415222 ,     -0.00128027 ,       -0.124595 ,    -9.47781e-06 ,    -0.000480102 ,
  1204 ,         1.66667 ,        0.166667 ,         1.83333 ,        0.166667 ,         1.83333 ,        0.333333 ,       -0.125287 ,        0.041425 ,    -0.000487879 ,       -0.125414 ,    -0.000379494 ,    -0.000182955 ,
  1205 ,         1.66667 ,        0.333333 ,         1.83333 ,             0.5 ,         1.66667 ,             0.5 ,       -0.123398 ,       0.0409005 ,     -0.00311579 ,       -0.123485 ,    -0.000261241 ,     -0.00116842 ,
  1206 ,         1.66667 ,        0.333333 ,         1.83333 ,        0.333333 ,         1.83333 ,             0.5 ,       -0.124592 ,       0.0408499 ,     -0.00187146 ,       -0.124847 ,    -0.000765822 ,    -0.000701799 ,
  1207 ,         1.66667 ,             0.5 ,         1.83333 ,        0.666667 ,         1.66667 ,        0.666667 ,       -0.121715 ,       0.0398943 ,     -0.00519049 ,       -0.121969 ,    -0.000761832 ,     -0.00194643 ,
  1208 ,         1.66667 ,             0.5 ,         1.83333 ,             0.5 ,         1.83333 ,        0.666667 ,       -0.123398 ,       0.0399774 ,     -0.00359008 ,       -0.123831 ,      -0.0012997 ,     -0.00134628 ,
  1209 ,         1.66667 ,        0.666667 ,         1.83333 ,        0.833333 ,         1.66667 ,        0.833333 ,       -0.119595 ,       0.0385597 ,     -0.00722309 ,       -0.120085 ,     -0.00146862 ,     -0.00270866 ,
  1210 ,         1.66667 ,        0.666667 ,         1.83333 ,        0.666667 ,         1.83333 ,        0.833333 ,       -0.121715 ,       0.0388347 ,     -0.00537903 ,       -0.122366 ,      -0.0019539 ,     -0.00201714 ,
  1211 ,         1.66667 ,        0.833333 ,         1.83333 ,               1 ,         1.66667 ,               1 ,       -0.117119 ,       0.0369804 ,     -0.00901892 ,       -0.117892 ,     -0.00231679 ,      -0.0033821 ,
  1212 ,         1.66667 ,        0.833333 ,         1.83333 ,        0.833333 ,         1.83333 ,               1 ,       -0.119595 ,       0.0374739 ,     -0.00703658 ,       -0.120492 ,      -0.0026901 ,     -0.00263872 ,
  1213 ,         1.66667 ,               1 ,         1.83333 ,         1.16667 ,         1.66667 ,         1.16667 ,       -0.114373 ,       0.0352467 ,      -0.0104663 ,       -0.115452 ,     -0.00323713 ,     -0.00392485 ,
  1214 ,         1.66667 ,               1 ,         1.83333 ,               1 ,         1.83333 ,         1.16667 ,       -0.117119 ,       0.0359577 ,     -0.00843059 ,       -0.118275 ,     -0.00346734 ,     -0.00316147 ,
  1215 ,         1.66667 ,         1.16667 ,         1.83333 ,         1.33333 ,         1.66667 ,         1.33333 ,       -0.111435 ,       0.0334399 ,      -0.0115211 ,       -0.112825 ,     -0.00416841 ,     -0.00432042 ,
  1216 ,         1.66667 ,         1.16667 ,         1.83333 ,         1.16667 ,         1.83333 ,         1.33333 ,       -0.114373 ,       0.0343479 ,     -0.00949208 ,       -0.115789 ,     -0.00424824 ,     -0.00355953 ,
  1217 ,         1.66667 ,         1.33333 ,         1.83333 ,             1.5 ,         1.66667 ,             1.5 ,       -0.108376 ,       0.0316244 ,      -0.0121875 ,       -0.110064 ,     -0.00506342 ,     -0.00457032 ,
  1218 ,         1.66667 ,         1.33333 ,         1.83333 ,         1.33333 ,         1.83333 ,             1.5 ,       -0.111435 ,       0.0326982 ,      -0.0102018 ,       -0.113103 ,      -0.0050028 ,     -0.00382569 ,
  1219 ,         1.66667 ,             1.5 ,         1.83333 ,         1.66667 ,         1.66667 ,         1.66667 ,       -0.105246 ,        0.029846 ,      -0.0124989 ,        -0.10721 ,     -0.00589062 ,     -0.00468709 ,
  1220 ,         1.66667 ,             1.5 ,         1.83333 ,             1.5 ,         1.83333 ,         1.66667 ,       -0.108376 ,       0.0310503 ,      -0.0105742 ,       -0.110279 ,     -0.00570924 ,     -0.00396532 ,
  1221 ,         1.66667 ,         1.66667 ,         1.83333 ,         1.83333 ,         1.66667 ,         1.83333 ,       -0.102086 ,       0.0281338 ,      -0.0125028 ,       -0.104297 ,     -0.00663175 ,     -0.00468854 ,
  1222 ,         1.66667 ,         1.66667 ,         1.83333 ,         1.66667 ,         1.83333 ,         1.83333 ,       -0.105246 ,       0.0294344 ,      -0.0106431 ,       -0.107364 ,     -0.00635368 ,     -0.00399117 ,
  1223 ,         1.66667 ,         1.83333 ,         1.83333 ,               2 ,         1.66667 ,               2 ,       -0.098921 ,       0.0265035 ,      -0.0122506 ,       -0.101347 ,     -0.00727887 ,     -0.00459397 ,
  1224 ,         1.66667 ,         1.83333 ,         1.83333 ,         1.83333 ,         1.83333 ,               2 ,       -0.102086 ,       0.0278696 ,      -0.0104517 ,       -0.104396 ,     -0.00692899 ,     -0.00391939 ,
  1225 ,         1.66667 ,               2 ,         1.83333 ,         2.16667 ,         1.66667 ,         2.16667 ,      -0.0957679 ,       0.0249614 ,       -0.011792 ,      -0.0983783 ,      -0.0078313 ,       -0.004422 ,
  1226 ,         1.66667 ,               2 ,         1.83333 ,               2 ,         1.83333 ,         2.16667 ,       -0.098921 ,       0.0263667 ,      -0.0100445 ,       -0.101399 ,     -0.00743275 ,     -0.00376668 ,
  1227 ,         1.66667 ,         2.16667 ,         1.83333 ,         2.33333 ,         1.66667 ,         2.33333 ,       -0.092637 ,       0.0235077 ,      -0.0111718 ,      -0.0954013 ,     -0.00829268 ,     -0.00418943 ,
  1228 ,         1.66667 ,         2.16667 ,         1.83333 ,         2.16667 ,         1.83333 ,         2.33333 ,      -0.0957679 ,       0.0249306 ,     -0.00946384 ,      -0.0983899 ,     -0.00786602 ,     -0.00354894 ,
  1229 ,         1.66667 ,         2.33333 ,         1.83333 ,             2.5 ,         1.66667 ,             2.5 ,      -0.0895333 ,       0.0221386 ,      -0.0104287 ,       -0.092423 ,     -0.00866907 ,     -0.00391077 ,
  1230 ,         1.66667 ,         2.33333 ,         1.83333 ,         2.33333 ,         1.83333 ,             2.5 ,       -0.092637 ,       0.0235615 ,     -0.00874815 ,      -0.0953811 ,     -0.00823221 ,     -0.00328056 ,
  1231 ,         1.66667 ,             2.5 ,         1.83333 ,         2.66667 ,         1.66667 ,         2.66667 ,       -0.086459 ,       0.0208481 ,     -0.00959585 ,      -0.0894483 ,     -0.00896793 ,     -0.00359844 ,
  1232 ,         1.66667 ,             2.5 ,         1.83333 ,             2.5 ,         1.83333 ,         2.66667 ,      -0.0895333 ,       0.0222571 ,     -0.00793069 ,      -0.0923786 ,     -0.00853576 ,     -0.00297401 ,
  1233 ,         1.66667 ,         2.66667 ,         1.83333 ,         2.83333 ,         1.66667 ,         2.83333 ,      -0.0834142 ,       0.0196297 ,       -0.008701 ,      -0.0864798 ,     -0.00919688 ,     -0.00326288 ,
  1234 ,         1.66667 ,         2.66667 ,         1.83333 ,         2.66667 ,         1.83333 ,         2.83333 ,       -0.086459 ,       0.0210136 ,     -0.00704016 ,      -0.0893862 ,     -0.00878175 ,     -0.00264006 ,
  1235 ,         1.66667 ,         2.83333 ,         1.83333 ,               3 ,         1.66667 ,               3 ,      -0.0803976 ,       0.0184763 ,     -0.00776712 ,      -0.0835187 ,     -0.00936326 ,     -0.00291267 ,
  1236 ,         1.66667 ,         2.83333 ,         1.83333 ,         2.83333 ,         1.83333 ,               3 ,      -0.0834142 ,       0.0198265 ,     -0.00610102 ,       -0.086406 ,      -0.0089755 ,     -0.00228788 ,
  1237 ,         1.66667 ,               3 ,         1.83333 ,         3.16667 ,         1.66667 ,         3.16667 ,      -0.0774079 ,       0.0173811 ,     -0.00681354 ,      -0.0805659 ,     -0.00947414 ,     -0.00255508 ,
  1238 ,         1.66667 ,               3 ,         1.83333 ,               3 ,         1.83333 ,         3.16667 ,      -0.0803976 ,       0.0186908 ,     -0.00513369 ,      -0.0834383 ,     -0.00912195 ,     -0.00192513 ,
  1239 ,         1.66667 ,         3.16667 ,         1.83333 ,         3.33333 ,         1.66667 ,         3.33333 ,      -0.0744434 ,       0.0163382 ,     -0.00585627 ,      -0.0776219 ,     -0.00953579 ,      -0.0021961 ,
  1240 ,         1.66667 ,         3.16667 ,         1.83333 ,         3.16667 ,         1.83333 ,         3.33333 ,      -0.0774079 ,       0.0176019 ,     -0.00415552 ,      -0.0804831 ,     -0.00922574 ,     -0.00155832 ,
  1241 ,         1.66667 ,         3.33333 ,         1.83333 ,             3.5 ,         1.66667 ,             3.5 ,       -0.071502 ,       0.0153418 ,     -0.00490837 ,      -0.0746866 ,     -0.00955373 ,     -0.00184064 ,
  1242 ,         1.66667 ,         3.33333 ,         1.83333 ,         3.33333 ,         1.83333 ,             3.5 ,      -0.0744434 ,       0.0165556 ,     -0.00318108 ,      -0.0775404 ,     -0.00929119 ,     -0.00119291 ,
  1243 ,         1.66667 ,             3.5 ,         1.83333 ,         3.66667 ,         1.66667 ,         3.66667 ,      -0.0685825 ,       0.0143871 ,     -0.00398081 ,      -0.0717602 ,     -0.00953296 ,      -0.0014928 ,
  1244 ,         1.66667 ,             3.5 ,         1.83333 ,             3.5 ,         1.83333 ,         3.66667 ,       -0.071502 ,       0.0155478 ,     -0.00222234 ,      -0.0746093 ,     -0.00932191 ,    -0.000833377 ,
  1245 ,         1.66667 ,         3.66667 ,         1.83333 ,         3.83333 ,         1.66667 ,         3.83333 ,      -0.0656839 ,         0.01347 ,     -0.00308257 ,      -0.0688432 ,      -0.0094777 ,     -0.00115596 ,
  1246 ,         1.66667 ,         3.66667 ,         1.83333 ,         3.66667 ,         1.83333 ,         3.83333 ,      -0.0685825 ,       0.0145754 ,     -0.00128937 ,      -0.0716896 ,     -0.00932109 ,    -0.000483515 ,
  1247 ,         1.66667 ,         3.83333 ,         1.83333 ,               4 ,         1.66667 ,               4 ,       -0.062805 ,        0.012587 ,     -0.00222072 ,      -0.0659355 ,     -0.00939151 ,    -0.000832769 ,
  1248 ,         1.66667 ,         3.83333 ,         1.83333 ,         3.83333 ,         1.83333 ,               4 ,      -0.0656839 ,       0.0136354 ,    -0.000390452 ,      -0.0687811 ,     -0.00929159 ,     -0.00014642 ,
  1249 ,         1.66667 ,               4 ,         1.83333 ,         4.16667 ,         1.66667 ,         4.16667 ,      -0.0599452 ,        0.011735 ,     -0.00140108 ,      -0.0630377 ,     -0.00927755 ,    -0.000525406 ,
  1250 ,         1.66667 ,               4 ,         1.83333 ,               4 ,         1.83333 ,         4.16667 ,       -0.062805 ,       0.0127255 ,     0.000467918 ,      -0.0658835 ,     -0.00923563 ,     0.000175469 ,
  1251 ,         1.66667 ,         4.16667 ,         1.83333 ,         4.33333 ,         1.66667 ,         4.33333 ,      -0.0571046 ,       0.0109118 ,    -0.000628133 ,      -0.0601507 ,     -0.00913846 ,     -0.00023555 ,
  1252 ,         1.66667 ,         4.16667 ,         1.83333 ,         4.16667 ,         1.83333 ,         4.33333 ,      -0.0599452 ,       0.0118438 ,      0.00128048 ,      -0.0629969 ,     -0.00915516 ,     0.000480178 ,
  1253 ,         1.66667 ,         4.33333 ,         1.83333 ,             4.5 ,         1.66667 ,             4.5 ,      -0.0542826 ,       0.0101152 ,     9.49851e-05 ,      -0.0572747 ,     -0.00897633 ,     3.56194e-05 ,
  1254 ,         1.66667 ,         4.33333 ,         1.83333 ,         4.33333 ,         1.83333 ,             4.5 ,      -0.0571046 ,       0.0109887 ,      0.00204324 ,      -0.0601219 ,      -0.0090519 ,     0.000766214 ,
  1255 ,         1.66667 ,             4.5 ,         1.83333 ,         4.66667 ,         1.66667 ,         4.66667 ,      -0.0514796 ,      0.00934373 ,     0.000765962 ,      -0.0544107 ,     -0.00879314 ,     0.000287236 ,
  1256 ,         1.66667 ,             4.5 ,         1.83333 ,             4.5 ,         1.83333 ,         4.66667 ,      -0.0542826 ,        0.010159 ,      0.00275349 ,      -0.0572583 ,     -0.00892712 ,      0.00103256 ,
  1257 ,         1.66667 ,         4.66667 ,         1.83333 ,         4.83333 ,         1.66667 ,         4.83333 ,       -0.048696 ,      0.00859599 ,      0.00138346 ,      -0.0515595 ,     -0.00859051 ,     0.000518797 ,
  1258 ,         1.66667 ,         4.66667 ,         1.83333 ,         4.66667 ,         1.83333 ,         4.83333 ,      -0.0514796 ,      0.00935363 ,      0.00340942 ,       -0.054407 ,     -0.00878201 ,      0.00127853 ,
  1259 ,         1.66667 ,         4.83333 ,         1.83333 ,               5 ,         1.66667 ,               5 ,      -0.0459318 ,      0.00787085 ,      0.00194709 ,      -0.0487217 ,     -0.00836971 ,     0.000730159 ,
  1260 ,         1.66667 ,         4.83333 ,         1.83333 ,         4.83333 ,         1.83333 ,               5 ,       -0.048696 ,      0.00857184 ,      0.00401012 ,      -0.0515686 ,     -0.00861767 ,      0.00150379 ,
  1261 ,         1.66667 ,               5 ,         1.83333 ,         5.16667 ,         1.66667 ,         5.16667 ,      -0.0431875 ,       0.0071673 ,      0.00245705 ,      -0.0458982 ,     -0.00813207 ,     0.000921394 ,
  1262 ,         1.66667 ,               5 ,         1.83333 ,               5 ,         1.83333 ,         5.16667 ,      -0.0459318 ,      0.00781287 ,      0.00455563 ,      -0.0487435 ,     -0.00843493 ,      0.00170836 ,
  1263 ,         1.66667 ,         5.16667 ,         1.83333 ,         5.33333 ,         1.66667 ,         5.33333 ,      -0.0404635 ,      0.00648451 ,      0.00291422 ,      -0.0430897 ,     -0.00787872 ,      0.00109283 ,
  1264 ,         1.66667 ,         5.16667 ,         1.83333 ,         5.16667 ,         1.83333 ,         5.33333 ,      -0.0431875 ,      0.00707612 ,      0.00504659 ,      -0.0459323 ,     -0.00823465 ,      0.00189247 ,
  1265 ,         1.66667 ,         5.33333 ,         1.83333 ,             5.5 ,         1.66667 ,             5.5 ,      -0.0377598 ,       0.0058216 ,      0.00332013 ,      -0.0402967 ,     -0.00761062 ,      0.00124505 ,
  1266 ,         1.66667 ,         5.33333 ,         1.83333 ,         5.33333 ,         1.83333 ,             5.5 ,      -0.0404635 ,       0.0063609 ,       0.0054843 ,      -0.0431361 ,     -0.00801777 ,      0.00205661 ,
  1267 ,         1.66667 ,             5.5 ,         1.83333 ,         5.66667 ,         1.66667 ,         5.66667 ,      -0.0350768 ,      0.00517769 ,      0.00367668 ,      -0.0375197 ,     -0.00732887 ,      0.00137876 ,
  1268 ,         1.66667 ,             5.5 ,         1.83333 ,             5.5 ,         1.83333 ,         5.66667 ,      -0.0377598 ,      0.00566654 ,      0.00587068 ,      -0.0403548 ,     -0.00778505 ,      0.00220151 ,
