Unit   , x1              , y1              , x2              , y2              , x3              , y3              , EPSILON_X       , EPSILON_Y       , GAMMA_XY        , SIGMA_X         , SIGMA_Y         , TAU_XY          ,
   469 ,            1.25 ,             8.5 ,             1.5 ,            8.75 ,            1.25 ,            8.75 ,       0.0111993 ,     -0.00458271 ,      0.00570224 ,       0.0108807 ,    -0.000955812 ,      0.00213834 ,
   470 ,            1.25 ,             8.5 ,             1.5 ,             8.5 ,             1.5 ,            8.75 ,      0.00763225 ,     -0.00472469 ,      0.00941129 ,      0.00681452 ,     -0.00245319 ,      0.00352924 ,
   471 ,            1.25 ,            8.75 ,             1.5 ,               9 ,            1.25 ,               9 ,       0.0147422 ,      -0.0053937 ,      0.00523064 ,       0.0145623 ,    -0.000539595 ,      0.00196149 ,
   472 ,            1.25 ,            8.75 ,             1.5 ,            8.75 ,             1.5 ,               9 ,       0.0111993 ,     -0.00554555 ,      0.00892536 ,       0.0105196 ,     -0.00203901 ,      0.00334701 ,
   473 ,            1.25 ,               9 ,             1.5 ,            9.25 ,            1.25 ,            9.25 ,       0.0182659 ,     -0.00623655 ,      0.00455849 ,       0.0182104 ,    -0.000166418 ,      0.00170943 ,
   474 ,            1.25 ,               9 ,             1.5 ,               9 ,             1.5 ,            9.25 ,       0.0147422 ,     -0.00639606 ,       0.0082417 ,       0.0141864 ,     -0.00166726 ,      0.00309064 ,
   475 ,            1.25 ,            9.25 ,             1.5 ,             9.5 ,            1.25 ,             9.5 ,       0.0217959 ,     -0.00711106 ,      0.00355271 ,       0.0218537 ,     0.000173506 ,      0.00133227 ,
   476 ,            1.25 ,            9.25 ,             1.5 ,            9.25 ,             1.5 ,             9.5 ,       0.0182659 ,     -0.00728857 ,      0.00726022 ,       0.0178159 ,     -0.00134994 ,      0.00272258 ,
   477 ,            1.25 ,             9.5 ,             1.5 ,            9.75 ,            1.25 ,            9.75 ,       0.0254072 ,     -0.00803185 ,      0.00199863 ,       0.0255711 ,     0.000491837 ,     0.000749485 ,
   478 ,            1.25 ,             9.5 ,             1.5 ,             9.5 ,             1.5 ,            9.75 ,       0.0217959 ,      -0.0082557 ,      0.00583374 ,       0.0214245 ,     -0.00111422 ,      0.00218765 ,
   479 ,            1.25 ,            9.75 ,             1.5 ,              10 ,            1.25 ,              10 ,        0.029279 ,     -0.00905987 ,    -0.000411629 ,       0.0295414 ,     0.000787269 ,    -0.000154361 ,
   480 ,            1.25 ,            9.75 ,             1.5 ,            9.75 ,             1.5 ,              10 ,       0.0254072 ,     -0.00937281 ,      0.00377318 ,       0.0250682 ,     -0.00101673 ,      0.00141494 ,
   481 ,             1.5 ,               0 ,            1.75 ,            0.25 ,             1.5 ,            0.25 ,       -0.125454 ,       0.0417358 ,    -0.000228125 ,       -0.125485 ,    -9.23934e-05 ,     -8.5547e-05 ,
   482 ,             1.5 ,               0 ,            1.75 ,               0 ,            1.75 ,            0.25 ,       -0.125562 ,       0.0415927 ,      2.3168e-05 ,        -0.12566 ,    -0.000293903 ,       8.688e-06 ,
   483 ,             1.5 ,            0.25 ,            1.75 ,             0.5 ,             1.5 ,             0.5 ,       -0.123914 ,       0.0410844 ,     -0.00383482 ,       -0.123996 ,    -0.000247623 ,     -0.00143806 ,
   484 ,             1.5 ,            0.25 ,            1.75 ,            0.25 ,            1.75 ,             0.5 ,       -0.125454 ,       0.0409848 ,     -0.00219503 ,       -0.125766 ,    -0.000937251 ,    -0.000823135 ,
   485 ,             1.5 ,             0.5 ,            1.75 ,            0.75 ,             1.5 ,            0.75 ,       -0.121068 ,       0.0392607 ,     -0.00775396 ,       -0.121479 ,     -0.00123233 ,     -0.00290774 ,
   486 ,             1.5 ,             0.5 ,            1.75 ,             0.5 ,            1.75 ,            0.75 ,       -0.123914 ,       0.0395828 ,     -0.00523082 ,       -0.124559 ,     -0.00193691 ,     -0.00196156 ,
   487 ,             1.5 ,            0.75 ,            1.75 ,               1 ,             1.5 ,               1 ,       -0.117238 ,       0.0366349 ,      -0.0110254 ,       -0.118155 ,     -0.00274999 ,     -0.00413452 ,
   488 ,             1.5 ,            0.75 ,            1.75 ,            0.75 ,            1.75 ,               1 ,       -0.121068 ,       0.0375424 ,     -0.00810271 ,       -0.122123 ,     -0.00316532 ,     -0.00303852 ,
   489 ,             1.5 ,               1 ,            1.75 ,            1.25 ,             1.5 ,            1.25 ,       -0.112788 ,       0.0336404 ,      -0.0132222 ,       -0.114272 ,     -0.00445012 ,     -0.00495831 ,
   490 ,             1.5 ,               1 ,            1.75 ,               1 ,            1.75 ,            1.25 ,       -0.117238 ,       0.0351087 ,      -0.0102406 ,       -0.118727 ,     -0.00446695 ,     -0.00384024 ,
   491 ,             1.5 ,            1.25 ,            1.75 ,             1.5 ,             1.5 ,             1.5 ,       -0.108027 ,        0.030621 ,      -0.0143132 ,       -0.110047 ,     -0.00606134 ,     -0.00536747 ,
   492 ,             1.5 ,            1.25 ,            1.75 ,            1.25 ,            1.75 ,             1.5 ,       -0.112788 ,       0.0325192 ,      -0.0114499 ,       -0.114692 ,     -0.00571148 ,     -0.00429372 ,
   493 ,             1.5 ,             1.5 ,            1.75 ,            1.75 ,             1.5 ,            1.75 ,       -0.103163 ,       0.0277771 ,      -0.0144777 ,       -0.105642 ,     -0.00743679 ,     -0.00542914 ,
   494 ,             1.5 ,             1.5 ,            1.75 ,             1.5 ,            1.75 ,            1.75 ,       -0.108027 ,       0.0299498 ,      -0.0117865 ,       -0.110299 ,      -0.0068165 ,     -0.00441995 ,
   495 ,             1.5 ,            1.75 ,            1.75 ,               2 ,             1.5 ,               2 ,      -0.0983147 ,       0.0251888 ,      -0.0139537 ,       -0.101158 ,     -0.00853051 ,     -0.00523265 ,
   496 ,             1.5 ,            1.75 ,            1.75 ,            1.75 ,            1.75 ,               2 ,       -0.103163 ,       0.0275032 ,      -0.0114198 ,       -0.105745 ,     -0.00774494 ,     -0.00428243 ,
   497 ,             1.5 ,               2 ,            1.75 ,            2.25 ,             1.5 ,            2.25 ,      -0.0935368 ,       0.0228656 ,      -0.0129577 ,      -0.0966543 ,     -0.00935245 ,     -0.00485914 ,
   498 ,             1.5 ,               2 ,            1.75 ,               2 ,            1.75 ,            2.25 ,      -0.0983147 ,       0.0252239 ,      -0.0105382 ,       -0.101145 ,     -0.00849103 ,     -0.00395181 ,
   499 ,             1.5 ,            2.25 ,            1.75 ,             2.5 ,             1.5 ,             2.5 ,      -0.0888479 ,       0.0207848 ,      -0.0116596 ,      -0.0921596 ,     -0.00993505 ,     -0.00437236 ,
   500 ,             1.5 ,            2.25 ,            1.75 ,            2.25 ,            1.75 ,             2.5 ,      -0.0935368 ,       0.0231199 ,     -0.00930586 ,      -0.0965589 ,     -0.00906636 ,      -0.0034897 ,
   501 ,             1.5 ,             2.5 ,            1.75 ,            2.75 ,             1.5 ,            2.75 ,      -0.0842482 ,       0.0189131 ,      -0.0101853 ,      -0.0876868 ,      -0.0103159 ,     -0.00381948 ,
   502 ,             1.5 ,             2.5 ,            1.75 ,             2.5 ,            1.75 ,            2.75 ,      -0.0888479 ,       0.0211804 ,     -0.00785288 ,      -0.0920112 ,     -0.00949002 ,     -0.00294483 ,
   503 ,             1.5 ,            2.75 ,            1.75 ,               3 ,             1.5 ,               3 ,        -0.07973 ,       0.0172166 ,      -0.0086259 ,        -0.08324 ,      -0.0105301 ,     -0.00323471 ,
   504 ,             1.5 ,            2.75 ,            1.75 ,            2.75 ,            1.75 ,               3 ,      -0.0842482 ,       0.0193868 ,     -0.00627794 ,      -0.0875091 ,     -0.00978287 ,     -0.00235423 ,
   505 ,             1.5 ,               3 ,            1.75 ,            3.25 ,             1.5 ,            3.25 ,      -0.0752833 ,        0.015665 ,     -0.00704745 ,      -0.0788193 ,      -0.0106081 ,      -0.0026428 ,
   506 ,             1.5 ,               3 ,            1.75 ,               3 ,            1.75 ,            3.25 ,        -0.07973 ,       0.0177193 ,     -0.00465504 ,      -0.0830515 ,     -0.00996452 ,     -0.00174564 ,
   507 ,             1.5 ,            3.25 ,            1.75 ,             3.5 ,             1.5 ,             3.5 ,      -0.0708987 ,        0.014233 ,     -0.00549787 ,      -0.0744236 ,      -0.0105748 ,      -0.0020617 ,
   508 ,             1.5 ,            3.25 ,            1.75 ,            3.25 ,            1.75 ,             3.5 ,      -0.0752833 ,       0.0161593 ,      -0.0030395 ,       -0.078634 ,       -0.010052 ,     -0.00113981 ,
   509 ,             1.5 ,             3.5 ,            1.75 ,            3.75 ,             1.5 ,            3.75 ,      -0.0665685 ,       0.0129002 ,     -0.00401197 ,      -0.0700519 ,      -0.0104505 ,     -0.00150449 ,
   510 ,             1.5 ,             3.5 ,            1.75 ,             3.5 ,            1.75 ,            3.75 ,      -0.0708987 ,       0.0146911 ,     -0.00147265 ,      -0.0742519 ,      -0.0100595 ,    -0.000552244 ,
   511 ,             1.5 ,            3.75 ,            1.75 ,               4 ,             1.5 ,               4 ,       -0.062287 ,       0.0116505 ,     -0.00261487 ,      -0.0657039 ,      -0.0102508 ,    -0.000980578 ,
   512 ,             1.5 ,            3.75 ,            1.75 ,            3.75 ,            1.75 ,               4 ,      -0.0665685 ,       0.0133022 ,     1.49265e-05 ,      -0.0699012 ,      -0.0099982 ,     5.59744e-06 ,
   513 ,             1.5 ,               4 ,            1.75 ,            4.25 ,             1.5 ,            4.25 ,      -0.0580507 ,       0.0104718 ,     -0.00132414 ,      -0.0613801 ,      -0.0099882 ,    -0.000496553 ,
   514 ,             1.5 ,               4 ,            1.75 ,               4 ,            1.75 ,            4.25 ,       -0.062287 ,       0.0119829 ,       0.0014011 ,      -0.0655793 ,     -0.00987686 ,     0.000525412 ,
   515 ,             1.5 ,            4.25 ,            1.75 ,             4.5 ,             1.5 ,             4.5 ,      -0.0538577 ,      0.00935498 ,    -0.000151326 ,      -0.0570817 ,     -0.00967225 ,    -5.67474e-05 ,
   516 ,             1.5 ,            4.25 ,            1.75 ,            4.25 ,            1.75 ,             4.5 ,      -0.0580507 ,        0.010726 ,      0.00267063 ,      -0.0612847 ,      -0.0097022 ,      0.00100149 ,
   517 ,             1.5 ,             4.5 ,            1.75 ,            4.75 ,             1.5 ,            4.75 ,      -0.0497074 ,      0.00829321 ,     0.000896969 ,      -0.0528108 ,     -0.00931038 ,     0.000336363 ,
   518 ,             1.5 ,             4.5 ,            1.75 ,             4.5 ,            1.75 ,            4.75 ,      -0.0538577 ,      0.00952644 ,      0.00381403 ,      -0.0570174 ,     -0.00947935 ,      0.00143026 ,
   519 ,             1.5 ,            4.75 ,            1.75 ,               5 ,             1.5 ,               5 ,         -0.0456 ,      0.00728136 ,      0.00181827 ,      -0.0485695 ,     -0.00890846 ,     0.000681853 ,
   520 ,             1.5 ,            4.75 ,            1.75 ,            4.75 ,            1.75 ,               5 ,      -0.0497074 ,      0.00838033 ,      0.00482666 ,      -0.0527782 ,     -0.00921238 ,         0.00181 ,
   521 ,             1.5 ,               5 ,            1.75 ,            5.25 ,             1.5 ,            5.25 ,      -0.0415362 ,       0.0063154 ,      0.00261358 ,      -0.0443599 ,     -0.00847123 ,     0.000980092 ,
   522 ,             1.5 ,               5 ,            1.75 ,               5 ,            1.75 ,            5.25 ,         -0.0456 ,      0.00728476 ,      0.00570803 ,      -0.0485682 ,     -0.00890463 ,      0.00214051 ,
   523 ,             1.5 ,            5.25 ,            1.75 ,             5.5 ,             1.5 ,             5.5 ,      -0.0375165 ,      0.00539191 ,      0.00328672 ,      -0.0401841 ,     -0.00800279 ,      0.00123252 ,
   524 ,             1.5 ,            5.25 ,            1.75 ,            5.25 ,            1.75 ,             5.5 ,      -0.0415362 ,      0.00623725 ,      0.00646102 ,      -0.0443892 ,     -0.00855915 ,      0.00242288 ,
   525 ,             1.5 ,             5.5 ,            1.75 ,            5.75 ,             1.5 ,            5.75 ,      -0.0335414 ,      0.00450766 ,      0.00384383 ,      -0.0360437 ,     -0.00750688 ,      0.00144144 ,
   526 ,             1.5 ,             5.5 ,            1.75 ,             5.5 ,            1.75 ,            5.75 ,      -0.0375165 ,      0.00523534 ,      0.00709133 ,      -0.0402429 ,     -0.00817894 ,      0.00265925 ,
   527 ,             1.5 ,            5.75 ,            1.75 ,               6 ,             1.5 ,               6 ,      -0.0296104 ,      0.00365932 ,      0.00429282 ,      -0.0319395 ,     -0.00698717 ,      0.00160981 ,
   528 ,             1.5 ,            5.75 ,            1.75 ,            5.75 ,            1.75 ,               6 ,      -0.0335414 ,      0.00427627 ,       0.0076068 ,      -0.0361304 ,     -0.00776719 ,      0.00285255 ,
   529 ,             1.5 ,               6 ,            1.75 ,            6.25 ,             1.5 ,            6.25 ,      -0.0257228 ,      0.00284314 ,      0.00464289 ,       -0.027872 ,     -0.00644752 ,      0.00174108 ,
   530 ,             1.5 ,               6 ,            1.75 ,               6 ,            1.75 ,            6.25 ,      -0.0296104 ,      0.00335684 ,       0.0080168 ,      -0.0320529 ,     -0.00732746 ,       0.0030063 ,
   531 ,             1.5 ,            6.25 ,            1.75 ,             6.5 ,             1.5 ,             6.5 ,      -0.0218769 ,      0.00205489 ,      0.00490401 ,      -0.0238409 ,     -0.00589207 ,        0.001839 ,
   532 ,             1.5 ,            6.25 ,            1.75 ,            6.25 ,            1.75 ,             6.5 ,      -0.0257228 ,      0.00247317 ,      0.00833168 ,      -0.0280107 ,     -0.00686373 ,      0.00312438 ,
   533 ,             1.5 ,             6.5 ,            1.75 ,            6.75 ,             1.5 ,            6.75 ,      -0.0180702 ,      0.00128966 ,       0.0050865 ,      -0.0198453 ,     -0.00532544 ,      0.00190744 ,
   534 ,             1.5 ,             6.5 ,            1.75 ,             6.5 ,            1.75 ,            6.75 ,      -0.0218769 ,      0.00162074 ,      0.00856213 ,      -0.0240037 ,     -0.00638049 ,       0.0032108 ,
   535 ,             1.5 ,            6.75 ,            1.75 ,               7 ,             1.5 ,               7 ,      -0.0142997 ,     0.000541933 ,      0.00520054 ,      -0.0158839 ,     -0.00475269 ,       0.0019502 ,
   536 ,             1.5 ,            6.75 ,            1.75 ,            6.75 ,            1.75 ,               7 ,      -0.0180702 ,     0.000794346 ,      0.00871865 ,      -0.0200311 ,     -0.00588267 ,      0.00326949 ,
   537 ,             1.5 ,               7 ,            1.75 ,            7.25 ,             1.5 ,            7.25 ,      -0.0105618 ,    -0.000194376 ,      0.00525561 ,      -0.0119549 ,     -0.00417935 ,      0.00197085 ,
   538 ,             1.5 ,               7 ,            1.75 ,               7 ,            1.75 ,            7.25 ,      -0.0142997 ,    -1.17741e-05 ,      0.00881085 ,      -0.0160915 ,     -0.00537561 ,      0.00330407 ,
   539 ,             1.5 ,            7.25 ,            1.75 ,             7.5 ,             1.5 ,             7.5 ,     -0.00685291 ,    -0.000925757 ,      0.00525988 ,     -0.00805668 ,     -0.00361132 ,      0.00197246 ,
   540 ,             1.5 ,            7.25 ,            1.75 ,            7.25 ,            1.75 ,             7.5 ,      -0.0105618 ,    -0.000803772 ,      0.00884679 ,      -0.0121835 ,     -0.00486492 ,      0.00331755 ,
   541 ,             1.5 ,             7.5 ,            1.75 ,            7.75 ,             1.5 ,            7.75 ,     -0.00316925 ,     -0.00165884 ,      0.00521928 ,     -0.00418747 ,     -0.00305466 ,      0.00195723 ,
   542 ,             1.5 ,             7.5 ,            1.75 ,             7.5 ,            1.75 ,            7.75 ,     -0.00685291 ,     -0.00158797 ,      0.00883207 ,     -0.00830501 ,      -0.0043563 ,      0.00331203 ,
   543 ,             1.5 ,            7.75 ,            1.75 ,               8 ,             1.5 ,               8 ,     0.000492626 ,     -0.00240004 ,      0.00513617 ,     -0.00034581 ,     -0.00251531 ,      0.00192606 ,
   544 ,             1.5 ,            7.75 ,            1.75 ,            7.75 ,            1.75 ,               8 ,     -0.00316925 ,      -0.0023706 ,      0.00876861 ,     -0.00445438 ,      -0.0038554 ,      0.00328823 ,
   545 ,             1.5 ,               8 ,            1.75 ,            8.25 ,             1.5 ,            8.25 ,      0.00413584 ,     -0.00315514 ,      0.00500725 ,      0.00346964 ,     -0.00199859 ,      0.00187772 ,
   546 ,             1.5 ,               8 ,            1.75 ,               8 ,            1.75 ,            8.25 ,     0.000492626 ,     -0.00315763 ,      0.00865295 ,    -0.000629906 ,      -0.0033676 ,      0.00324486 ,
   547 ,             1.5 ,            8.25 ,            1.75 ,             8.5 ,             1.5 ,             8.5 ,      0.00776359 ,     -0.00392885 ,      0.00482033 ,      0.00726072 ,     -0.00150861 ,      0.00180762 ,
   548 ,             1.5 ,            8.25 ,            1.75 ,            8.25 ,            1.75 ,             8.5 ,      0.00413584 ,     -0.00395468 ,      0.00847392 ,      0.00316981 ,     -0.00289808 ,      0.00317772 ,
   549 ,             1.5 ,             8.5 ,            1.75 ,            8.75 ,             1.5 ,            8.75 ,       0.0113805 ,     -0.00472469 ,      0.00454945 ,       0.0110313 ,     -0.00104758 ,      0.00170604 ,
   550 ,             1.5 ,             8.5 ,            1.75 ,             8.5 ,            1.75 ,            8.75 ,      0.00776359 ,      -0.0047675 ,       0.0082092 ,      0.00694623 ,     -0.00245209 ,      0.00307845 ,
   551 ,             1.5 ,            8.75 ,            1.75 ,               9 ,             1.5 ,               9 ,       0.0149959 ,     -0.00554555 ,      0.00414779 ,       0.0147908 ,    -0.000615285 ,      0.00155542 ,
   552 ,             1.5 ,            8.75 ,            1.75 ,            8.75 ,            1.75 ,               9 ,       0.0113805 ,     -0.00560327 ,      0.00782089 ,       0.0107019 ,     -0.00203598 ,      0.00293283 ,
   553 ,             1.5 ,               9 ,            1.75 ,            9.25 ,             1.5 ,            9.25 ,       0.0186303 ,     -0.00639606 ,      0.00353844 ,       0.0185606 ,    -0.000209217 ,      0.00132692 ,
   554 ,             1.5 ,               9 ,            1.75 ,               9 ,            1.75 ,            9.25 ,       0.0149959 ,     -0.00647361 ,      0.00725037 ,       0.0144428 ,     -0.00165934 ,      0.00271889 ,
   555 ,             1.5 ,            9.25 ,            1.75 ,             9.5 ,             1.5 ,             9.5 ,       0.0223279 ,     -0.00728857 ,      0.00260469 ,       0.0223856 ,     0.000173301 ,     0.000976759 ,
   556 ,             1.5 ,            9.25 ,            1.75 ,            9.25 ,            1.75 ,             9.5 ,       0.0186303 ,     -0.00740036 ,      0.00641405 ,        0.018184 ,     -0.00133905 ,      0.00240527 ,
   557 ,             1.5 ,             9.5 ,            1.75 ,            9.75 ,             1.5 ,            9.75 ,       0.0261773 ,      -0.0082557 ,      0.00118626 ,       0.0263536 ,     0.000528807 ,     0.000444846 ,
   558 ,             1.5 ,             9.5 ,            1.75 ,             9.5 ,            1.75 ,            9.75 ,       0.0223279 ,     -0.00842517 ,      0.00520514 ,       0.0219594 ,     -0.00110537 ,      0.00195193 ,
   559 ,             1.5 ,            9.75 ,            1.75 ,              10 ,             1.5 ,              10 ,        0.030341 ,     -0.00937281 ,    -0.000900306 ,       0.0306188 ,     0.000833446 ,    -0.000337615 ,
   560 ,             1.5 ,            9.75 ,            1.75 ,            9.75 ,            1.75 ,              10 ,       0.0261773 ,     -0.00962265 ,      0.00351322 ,        0.025841 ,     -0.00100901 ,      0.00131746 ,
   561 ,            1.75 ,               0 ,               2 ,            0.25 ,            1.75 ,            0.25 ,       -0.124689 ,       0.0415927 ,    -0.000141552 ,       -0.124678 ,     3.33918e-05 ,    -5.30819e-05 ,
   562 ,            1.75 ,               0 ,               2 ,               0 ,               2 ,            0.25 ,       -0.125509 ,       0.0415531 ,     0.000718241 ,       -0.125616 ,    -0.000318747 ,      0.00026934 ,
   563 ,            1.75 ,            0.25 ,               2 ,             0.5 ,            1.75 ,             0.5 ,       -0.122952 ,       0.0409848 ,      -0.0022921 ,       -0.122952 ,     9.26275e-07 ,    -0.000859537 ,
   564 ,            1.75 ,            0.25 ,               2 ,            0.25 ,               2 ,             0.5 ,       -0.124689 ,       0.0409094 ,    -0.000479428 ,       -0.124934 ,    -0.000735363 ,    -0.000179786 ,
   565 ,            1.75 ,             0.5 ,               2 ,            0.75 ,            1.75 ,            0.75 ,       -0.120289 ,       0.0395828 ,     -0.00507736 ,       -0.120481 ,    -0.000577595 ,     -0.00190401 ,
   566 ,            1.75 ,             0.5 ,               2 ,             0.5 ,               2 ,            0.75 ,       -0.122952 ,       0.0397337 ,     -0.00256506 ,       -0.123421 ,     -0.00140652 ,    -0.000961896 ,
   567 ,            1.75 ,            0.75 ,               2 ,               1 ,            1.75 ,               1 ,       -0.116844 ,       0.0375424 ,     -0.00773821 ,       -0.117371 ,     -0.00158132 ,     -0.00290183 ,
   568 ,            1.75 ,            0.75 ,               2 ,            0.75 ,               2 ,               1 ,       -0.120289 ,       0.0380756 ,     -0.00482694 ,       -0.121046 ,     -0.00227316 ,      -0.0018101 ,
   569 ,            1.75 ,               1 ,               2 ,            1.25 ,            1.75 ,            1.25 ,        -0.11283 ,       0.0351087 ,     -0.00982713 ,       -0.113768 ,     -0.00281401 ,     -0.00368517 ,
   570 ,            1.75 ,               1 ,               2 ,               1 ,               2 ,            1.25 ,       -0.116844 ,       0.0360652 ,     -0.00676962 ,       -0.117925 ,     -0.00324316 ,     -0.00253861 ,
   571 ,            1.75 ,            1.25 ,               2 ,             1.5 ,            1.75 ,             1.5 ,       -0.108457 ,       0.0325192 ,      -0.0111694 ,       -0.109819 ,     -0.00408714 ,     -0.00418854 ,
   572 ,            1.75 ,            1.25 ,               2 ,            1.25 ,               2 ,             1.5 ,        -0.11283 ,       0.0338545 ,     -0.00813119 ,       -0.114239 ,     -0.00422501 ,      -0.0030492 ,
   573 ,            1.75 ,             1.5 ,               2 ,            1.75 ,            1.75 ,            1.75 ,       -0.103892 ,       0.0299498 ,      -0.0117779 ,       -0.105648 ,     -0.00526607 ,     -0.00441672 ,
   574 ,            1.75 ,             1.5 ,               2 ,             1.5 ,               2 ,            1.75 ,       -0.108457 ,        0.031576 ,     -0.00883979 ,       -0.110173 ,     -0.00514818 ,     -0.00331492 ,
   575 ,            1.75 ,            1.75 ,               2 ,               2 ,            1.75 ,               2 ,      -0.0992524 ,       0.0275032 ,      -0.0117626 ,       -0.101345 ,     -0.00627849 ,     -0.00441097 ,
   576 ,            1.75 ,            1.75 ,               2 ,            1.75 ,               2 ,               2 ,       -0.103892 ,       0.0293245 ,     -0.00894399 ,       -0.105882 ,     -0.00596949 ,       -0.003354 ,
   577 ,            1.75 ,               2 ,               2 ,            2.25 ,            1.75 ,            2.25 ,      -0.0946057 ,       0.0252239 ,      -0.0112637 ,      -0.0969724 ,     -0.00710017 ,     -0.00422389 ,
   578 ,            1.75 ,               2 ,               2 ,               2 ,               2 ,            2.25 ,      -0.0992524 ,       0.0271555 ,     -0.00854857 ,       -0.101476 ,     -0.00666965 ,     -0.00320571 ,
   579 ,            1.75 ,            2.25 ,               2 ,             2.5 ,            1.75 ,             2.5 ,      -0.0899876 ,       0.0231199 ,      -0.0104153 ,      -0.0925661 ,     -0.00773542 ,     -0.00390575 ,
   580 ,            1.75 ,            2.25 ,               2 ,            2.25 ,               2 ,             2.5 ,      -0.0946057 ,       0.0250943 ,     -0.00777165 ,       -0.097021 ,       -0.007246 ,     -0.00291437 ,
   581 ,            1.75 ,             2.5 ,               2 ,            2.75 ,            1.75 ,            2.75 ,      -0.0854132 ,       0.0211804 ,     -0.00933132 ,      -0.0881473 ,     -0.00820203 ,     -0.00349924 ,
   582 ,            1.75 ,             2.5 ,               2 ,             2.5 ,               2 ,            2.75 ,      -0.0899876 ,       0.0231465 ,     -0.00672312 ,      -0.0925561 ,     -0.00770548 ,     -0.00252117 ,
   583 ,            1.75 ,            2.75 ,               2 ,               3 ,            1.75 ,               3 ,      -0.0808866 ,       0.0193868 ,     -0.00810344 ,      -0.0837273 ,     -0.00852227 ,     -0.00303879 ,
   584 ,            1.75 ,            2.75 ,               2 ,            2.75 ,               2 ,               3 ,      -0.0854132 ,       0.0213071 ,     -0.00549702 ,      -0.0880997 ,     -0.00805949 ,     -0.00206138 ,
   585 ,            1.75 ,               3 ,               2 ,            3.25 ,            1.75 ,            3.25 ,      -0.0764064 ,       0.0177193 ,     -0.00680387 ,      -0.0793125 ,     -0.00871819 ,     -0.00255145 ,
   586 ,            1.75 ,               3 ,               2 ,               3 ,               2 ,            3.25 ,      -0.0808866 ,       0.0195662 ,     -0.00417064 ,      -0.0836601 ,     -0.00832047 ,     -0.00156399 ,
   587 ,            1.75 ,            3.25 ,               2 ,             3.5 ,            1.75 ,             3.5 ,        -0.07197 ,       0.0161593 ,     -0.00548873 ,      -0.0749065 ,     -0.00880953 ,     -0.00205827 ,
   588 ,            1.75 ,            3.25 ,               2 ,            3.25 ,               2 ,             3.5 ,      -0.0764064 ,       0.0179131 ,     -0.00280614 ,      -0.0792398 ,      -0.0085001 ,      -0.0010523 ,
   589 ,            1.75 ,             3.5 ,               2 ,            3.75 ,            1.75 ,            3.75 ,      -0.0675746 ,       0.0146911 ,     -0.00420113 ,      -0.0705122 ,     -0.00881296 ,     -0.00157542 ,
   590 ,            1.75 ,             3.5 ,               2 ,             3.5 ,               2 ,            3.75 ,        -0.07197 ,       0.0163381 ,     -0.00145271 ,      -0.0748394 ,     -0.00860838 ,    -0.000544768 ,
   591 ,            1.75 ,            3.75 ,               2 ,               4 ,            1.75 ,               4 ,      -0.0632187 ,       0.0133022 ,     -0.00297368 ,      -0.0661327 ,     -0.00874203 ,     -0.00111513 ,
   592 ,            1.75 ,            3.75 ,               2 ,            3.75 ,               2 ,               4 ,      -0.0675746 ,        0.014833 ,    -0.000148558 ,       -0.070459 ,     -0.00865335 ,    -5.57093e-05 ,
   593 ,            1.75 ,               4 ,               2 ,            4.25 ,            1.75 ,            4.25 ,      -0.0589019 ,       0.0119829 ,     -0.00183027 ,      -0.0617711 ,     -0.00860748 ,     -0.00068635 ,
   594 ,            1.75 ,               4 ,               2 ,               4 ,               2 ,            4.25 ,      -0.0632187 ,       0.0133918 ,      0.00107753 ,      -0.0660991 ,     -0.00864121 ,     0.000404074 ,
   595 ,            1.75 ,            4.25 ,               2 ,             4.5 ,            1.75 ,             4.5 ,      -0.0546253 ,        0.010726 ,    -0.000787476 ,      -0.0574312 ,     -0.00841768 ,    -0.000295304 ,
   596 ,            1.75 ,            4.25 ,               2 ,            4.25 ,               2 ,             4.5 ,      -0.0589019 ,       0.0120104 ,      0.00220486 ,      -0.0617608 ,     -0.00857656 ,     0.000826823 ,
   597 ,            1.75 ,             4.5 ,               2 ,            4.75 ,            1.75 ,            4.75 ,      -0.0503904 ,      0.00952644 ,     0.000144344 ,      -0.0531168 ,     -0.00817912 ,     5.41289e-05 ,
   598 ,            1.75 ,             4.5 ,               2 ,             4.5 ,               2 ,            4.75 ,      -0.0546253 ,       0.0106859 ,      0.00321978 ,      -0.0574462 ,     -0.00846281 ,      0.00120742 ,
   599 ,            1.75 ,            4.75 ,               2 ,               5 ,            1.75 ,               5 ,      -0.0461994 ,      0.00838033 ,     0.000960143 ,      -0.0488317 ,     -0.00789689 ,     0.000360054 ,
   600 ,            1.75 ,            4.75 ,               2 ,            4.75 ,               2 ,               5 ,      -0.0503904 ,      0.00941672 ,      0.00411472 ,      -0.0531579 ,     -0.00830256 ,      0.00154302 ,
   601 ,            1.75 ,               5 ,               2 ,            5.25 ,            1.75 ,            5.25 ,      -0.0420546 ,      0.00728476 ,      0.00165935 ,      -0.0445796 ,     -0.00757509 ,     0.000622257 ,
   602 ,            1.75 ,               5 ,               2 ,               5 ,               2 ,            5.25 ,      -0.0461994 ,      0.00820158 ,      0.00488736 ,      -0.0488987 ,     -0.00809798 ,      0.00183276 ,
   603 ,            1.75 ,            5.25 ,               2 ,             5.5 ,            1.75 ,             5.5 ,      -0.0379578 ,      0.00623725 ,      0.00224512 ,      -0.0403636 ,     -0.00721726 ,      0.00084192 ,
